CustomerID,Recency,Frequency,Monetary,KMeans_Cluster,DBSCAN_Cluster
18126,61,1,206.82999999999998,1,2
13272,32,2,276.56,1,0
15065,38,4,3158.13,0,1
14344,128,8,889.9300000000001,0,-1
14262,9,8,2618.23,0,1
15855,137,5,712.24,1,1
12947,144,6,1603.99,0,1
17552,61,4,930.41,1,1
12670,11,5,2996.05,0,1
17346,4,15,2676.56,0,1
18016,33,5,1483.56,0,1
17340,30,11,12353.29,0,-1
16583,374,1,233.45,1,2
16992,11,5,1614.31,0,1
13122,95,2,922.39,1,0
13799,117,2,688.86,1,0
16686,48,7,3062.83,0,1
15033,5,10,2586.67,0,1
15095,104,4,1370.6,1,1
16763,199,1,611.85,1,2
15585,177,1,455.3,1,2
17879,174,1,178.51999999999998,1,2
15840,59,2,355.56,1,0
17408,164,1,32.65,1,-1
15216,88,1,96.6,1,2
18277,59,1,110.38,1,2
18015,5,1,120.03,1,-1
16571,27,3,1421.69,0,1
14125,11,3,2740.43,0,-1
12582,239,2,511.36,1,0
13756,3,14,5189.52,0,1
16123,52,1,307.78,1,2
17463,17,5,1896.41,0,1
15356,32,10,2766.5,0,1
12781,64,2,826.74,1,0
17724,72,3,1033.0,1,1
16353,4,23,6675.71,0,-1
14356,80,2,701.23,1,0
12928,36,5,2062.7000000000003,0,1
17519,18,6,1844.02,0,1
13060,254,1,307.53,1,2
14766,9,6,2473.37,0,1
15998,37,5,3089.97,0,1
16528,4,1,244.41,1,-1
16711,4,5,1651.03,0,1
15434,9,5,1041.48,0,1
16240,25,2,3718.8,0,-1
12726,29,7,2609.1,0,1
15307,96,1,205.3,1,2
16979,4,6,1852.0,0,1
14396,66,2,487.99,1,0
17190,59,2,444.74,1,0
13865,59,4,501.56,1,1
15464,339,1,1048.85,1,2
17984,146,1,152.68,1,2
14976,58,7,790.86,0,1
15078,8,32,9743.11,0,-1
14159,20,11,4693.01,0,1
17850,373,34,5391.21,0,-1
14621,2,5,1788.3600000000001,0,1
17905,72,4,800.24,1,1
16079,17,3,1352.0,0,1
14237,374,1,161.0,1,2
17576,9,19,3622.68,0,-1
15164,69,3,843.05,1,1
17704,169,2,885.19,1,0
14009,199,2,695.61,1,0
13113,1,24,12245.960000000001,0,-1
16616,16,2,500.42,1,0
17409,185,2,771.85,1,0
14725,25,1,718.08,1,2
17932,30,3,1331.57,0,1
15691,253,1,136.8,1,2
13182,46,1,121.18,1,2
14859,13,4,1353.74,0,1
15358,5,22,8347.2,0,1
17548,234,1,103.3,1,2
15286,50,1,240.55,1,2
15523,85,1,412.01000000000005,1,2
12882,10,2,1463.04,0,0
16070,23,2,852.15,1,0
18056,289,1,363.65,1,2
17871,205,1,155.9,1,2
14673,4,5,1736.4,0,1
12829,337,2,293.0,1,0
12970,8,4,452.24,0,1
13146,27,1,228.91,1,2
17496,359,1,271.05,1,2
12408,33,5,2888.55,0,1
17451,2,7,1721.4,0,1
12999,197,3,455.88,1,1
13986,18,1,320.46,1,2
14700,33,3,2235.3,0,1
13198,11,6,3401.2400000000002,0,1
16627,80,1,322.8,1,2
16655,18,6,3794.52,0,1
17331,124,1,175.2,1,2
14789,29,1,197.64,1,2
18079,46,4,3651.97,0,1
15382,15,6,5955.71,0,1
12814,102,1,125.92,1,2
16338,158,1,214.79999999999998,1,2
15465,20,18,7354.62,0,1
12678,43,12,17628.46,0,-1
14231,184,3,925.71,1,1
14476,258,1,215.7,1,2
13091,29,1,345.82,1,2
18017,82,3,523.0,1,1
13475,192,4,1431.78,1,1
16318,36,1,328.15,1,2
17267,128,2,317.62,1,0
17504,207,9,2997.0299999999997,0,-1
14104,155,2,216.20999999999998,1,0
16369,19,3,1553.66,0,1
17669,43,7,3406.7200000000003,0,1
17800,38,9,1199.01,0,1
12689,26,2,1247.61,1,0
18013,156,2,187.29,1,0
14089,57,1,161.0,1,2
14195,202,2,1012.0,1,0
17344,47,1,160.57,1,2
16147,134,1,375.0,1,2
15210,226,1,331.18,1,2
17630,170,2,503.59999999999997,1,0
13809,306,1,155.05,1,2
16526,172,1,290.36,1,2
18177,32,6,1341.42,0,1
12908,177,2,750.0,1,0
12836,60,4,2612.86,0,1
14591,16,4,1447.14,0,1
14692,138,4,591.55,1,1
13139,17,7,5064.94,0,1
17041,27,3,1081.57,0,1
16836,40,2,251.87,1,0
14701,11,9,2549.37,0,1
15845,18,8,3711.77,0,1
12449,23,4,4067.29,0,1
12390,80,1,549.84,1,2
17029,111,2,716.0,1,0
13801,67,1,324.8,1,2
15222,319,1,585.0,1,2
16398,155,2,1705.8,1,0
14196,107,1,335.52,1,2
16625,275,1,333.08,1,2
15367,58,4,1877.59,0,1
18146,141,2,160.35000000000002,1,0
17410,17,5,1214.72,0,1
12691,29,6,1035.8,0,1
17287,27,7,1064.11,0,1
15117,15,5,1551.78,0,1
15148,11,1,301.29,1,2
17937,9,7,4301.22,0,1
18236,30,6,882.24,0,1
14790,17,4,745.06,0,1
17670,228,1,205.7,1,2
16732,32,1,603.75,1,2
13492,137,3,1269.84,1,1
13787,76,2,309.04,1,0
12456,45,3,3181.04,0,1
15134,15,8,1387.99,0,1
12920,18,1,164.23,1,2
17030,64,1,146.87,1,2
13668,3,21,6363.59,0,-1
12603,22,1,739.1999999999999,1,2
16270,354,1,1141.24,1,2
14032,3,11,2975.59,0,1
12453,135,1,707.09,1,2
16928,81,17,2847.6,0,-1
16659,190,1,39.12,1,2
13643,32,3,519.44,1,1
15904,9,1,164.68,1,2
12356,23,3,2811.43,0,1
13707,268,2,806.41,1,0
14346,121,2,1021.58,1,0
16444,47,4,654.67,1,1
13539,86,3,631.34,1,1
17392,307,2,457.91,1,0
13318,2,3,640.76,0,1
15746,135,1,196.88,1,2
15759,219,3,253.04,1,1
12622,233,1,180.1,1,2
15093,19,6,4597.02,0,1
16678,3,12,3109.99,0,1
12432,43,5,5059.32,0,1
15714,12,2,330.88,1,0
15433,214,2,533.3,1,0
16171,60,1,73.2,1,2
16986,30,2,1873.2,0,0
17400,127,5,2129.96,0,1
12732,180,1,236.26000000000002,1,2
13193,62,1,117.88,1,2
18022,36,1,668.11,1,2
13804,31,7,2635.79,0,1
14198,19,4,701.4,0,1
14898,24,6,1303.52,0,1
15327,53,1,208.75,1,2
15789,359,1,351.3,1,2
17783,73,2,283.47,1,0
16175,95,4,1037.59,1,1
15659,44,1,306.45,1,2
12474,18,18,7375.79,0,1
12855,373,1,38.1,1,2
18008,71,9,2116.19,0,1
15806,47,3,784.58,1,1
15570,8,12,4165.52,0,1
16429,107,1,284.55,1,2
12933,25,3,607.53,1,1
18196,96,2,689.13,1,0
17836,48,1,110.21000000000001,1,2
12420,64,1,600.39,1,2
15655,244,1,560.67,1,2
17837,43,8,1593.38,0,1
15341,81,1,2020.52,1,2
14248,319,1,302.58,1,2
17574,243,1,185.65,1,2
13520,59,6,3624.35,0,1
12650,4,1,314.44,1,-1
15186,15,2,411.41,1,0
15448,313,1,494.64,1,2
15996,89,6,1060.68,0,1
18067,41,1,396.33,1,2
17515,32,4,639.02,0,1
14004,44,7,4582.64,0,1
13273,114,1,138.98,1,2
17166,39,2,206.34,1,0
16572,128,3,1009.6,1,1
16006,212,1,101.4,1,2
17377,24,20,4100.92,0,-1
15860,41,8,977.21,0,1
15969,3,3,666.1,0,1
15014,44,2,260.17,1,0
16015,4,3,705.39,0,1
14126,8,3,706.1300000000001,0,1
14653,2,7,1947.55,0,1
14289,9,6,911.26,0,1
18235,72,3,1796.48,0,1
15704,141,4,2293.62,0,1
15549,78,3,1693.26,1,1
14292,8,9,4871.93,0,1
16374,67,2,473.03000000000003,1,0
15463,30,1,126.14,1,2
13832,20,1,52.199999999999996,1,-1
16427,264,2,241.06,1,0
17603,79,1,394.72,1,2
15047,270,1,343.62,1,2
12743,135,2,546.43,1,0
15795,150,1,610.01,1,2
15025,34,1,377.01,1,2
14830,54,1,197.13,1,2
13302,156,1,63.75,1,2
14375,186,1,257.68,1,2
14173,11,4,450.84,0,1
17899,160,1,155.8,1,2
13389,12,3,797.96,0,1
16101,71,1,1290.7,1,2
18216,32,1,481.75,1,2
14841,54,6,3295.76,0,1
17799,23,10,3055.93,0,1
13089,3,97,58825.83,0,-1
12720,3,25,5781.73,0,-1
15676,19,3,3435.76,0,-1
16832,185,3,199.15,1,1
15262,324,1,178.95000000000002,1,2
16115,10,8,1667.97,0,1
18009,236,1,257.34,1,2
16885,16,3,471.51,1,1
15939,90,15,6115.01,0,-1
14961,11,9,7044.68,0,1
14910,3,4,434.35,0,-1
13611,90,3,1171.8,1,1
15947,83,1,1708.24,1,2
17083,110,3,1405.78,1,1
12693,128,4,855.91,1,1
12763,139,2,494.08,1,0
15289,30,3,939.78,0,1
16866,141,3,207.73999999999998,1,1
14730,2,8,2005.06,0,1
17188,12,7,2474.23,0,1
15567,19,1,186.01,1,2
16184,65,6,1158.79,0,1
13513,127,1,205.1,1,2
16847,44,1,193.44,1,2
17146,106,3,749.78,1,1
14669,242,3,1269.99,1,1
12821,215,1,92.72,1,2
16654,142,4,601.27,1,1
13739,19,1,216.9,1,2
17282,131,3,1703.41,1,1
13715,282,5,1079.34,1,1
14415,2,13,5900.28,0,1
13395,186,1,307.72,1,2
16950,57,3,1178.56,1,1
13838,6,4,691.73,0,1
15257,284,1,317.15,1,2
13416,44,2,712.5,1,0
17117,289,1,116.19999999999999,1,2
17768,9,3,2273.1800000000003,0,-1
17317,47,3,2600.34,0,1
17475,80,1,194.37,1,2
14449,19,4,907.1,0,1
12535,92,2,716.35,1,0
12612,75,1,704.0400000000001,1,2
14246,111,3,1474.06,1,1
13317,67,6,2273.68,0,1
14062,10,12,10464.85,0,-1
13504,65,1,295.93,1,2
12626,24,9,6620.48,0,1
14167,40,4,574.84,1,1
14304,223,1,383.45,1,2
17290,4,2,525.24,0,0
12710,97,3,1149.02,1,1
16053,33,2,1511.95,1,0
12705,16,9,6868.29,0,1
15245,135,3,2515.84,1,1
15366,76,2,602.51,1,0
14339,243,1,309.52,1,2
17360,18,3,585.79,0,1
13769,3,10,2796.51,0,1
14760,298,1,89.2,1,2
17553,130,1,1487.6,1,2
12755,281,2,3811.95,1,-1
18191,262,1,207.79999999999998,1,2
16988,6,1,126.12,1,2
12601,190,5,577.0600000000001,1,1
13758,12,7,3190.55,0,1
17972,242,1,136.04,1,2
15958,75,1,104.35,1,2
16758,66,1,369.34000000000003,1,2
16479,11,2,300.83,1,0
14465,247,3,1058.6200000000001,1,1
12559,311,2,561.71,1,0
17869,108,5,428.18,1,1
17828,23,4,1820.09,0,1
16395,61,5,1486.9,0,1
14141,3,4,915.13,0,1
16660,17,4,1267.6499999999999,0,1
14929,33,1,223.88,1,2
16670,17,11,4095.9,0,1
16554,43,3,837.1,1,1
16738,298,1,3.75,1,-1
14341,46,8,2182.28,0,1
13544,40,2,291.41,1,0
12791,374,1,192.60000000000002,1,2
15656,46,4,748.5,1,1
14038,79,3,1560.38,1,1
13690,60,1,172.25,1,2
12424,163,2,1760.96,1,0
17754,1,5,1772.26,0,1
13685,3,7,3119.44,0,1
14314,107,1,120.0,1,2
13929,170,2,842.65,1,0
14148,234,1,157.2,1,2
16775,11,11,1695.66,0,1
14676,32,6,2548.2400000000002,0,1
15399,2,3,815.77,0,1
13170,27,1,116.00999999999999,1,2
13487,58,3,575.4,1,1
13099,100,1,207.35999999999999,1,2
17917,46,3,341.28,1,1
13262,264,1,200.29,1,2
12832,33,2,383.03,1,0
16823,228,1,358.38,1,2
13932,295,1,307.4,1,2
12580,247,1,415.7,1,2
13145,40,4,618.52,1,1
14132,3,11,3586.0299999999997,0,1
15256,149,1,98.45,1,2
15593,71,1,199.8,1,2
15660,26,9,1600.86,0,1
14241,184,1,213.70000000000002,1,2
14624,58,2,225.85,1,0
13466,185,1,307.9,1,2
14967,50,1,463.8,1,2
17394,220,1,203.86999999999998,1,2
13153,6,1,486.22,1,-1
16448,199,1,188.89000000000001,1,2
13786,368,1,230.39999999999998,1,2
17866,143,1,329.65,1,2
13862,19,8,2209.36,0,1
16080,82,2,217.16,1,0
12757,16,13,7857.1,0,1
15984,3,10,2837.67,0,1
14757,76,1,420.5,1,2
18138,296,1,152.65,1,2
13278,41,1,542.73,1,2
14085,3,18,4448.54,0,1
15696,34,8,2736.46,0,1
17102,262,1,25.5,1,-1
16181,74,1,305.54,1,2
13323,4,5,787.85,0,1
16493,80,4,1351.63,0,1
12454,57,1,3528.34,1,-1
13499,18,5,1159.11,0,1
15253,17,5,918.1999999999999,0,1
14100,138,1,194.9,1,2
17914,4,1,336.43,1,-1
13165,47,2,1021.48,1,0
12873,283,1,374.0,1,2
16727,365,1,272.82,1,2
12576,36,5,1315.83,0,1
17088,29,4,1991.01,0,1
12695,8,4,582.1,0,1
14518,65,1,174.37,1,2
18190,193,2,284.46000000000004,1,0
14240,31,2,890.34,1,0
13391,204,1,59.8,1,2
13899,17,2,388.52,1,0
15150,18,10,5314.47,0,1
12541,30,3,981.18,0,1
16450,150,1,311.92,1,2
16809,24,5,914.69,0,1
17891,163,1,203.85999999999999,1,2
13203,10,4,869.46,0,1
15197,11,3,1079.6100000000001,0,1
17795,180,2,350.39,1,0
17677,2,30,16363.23,0,-1
14489,208,1,463.38,1,2
12635,90,2,1689.18,1,0
17656,74,5,1674.69,0,1
16737,54,1,417.59999999999997,1,2
15414,10,3,774.9000000000001,0,1
18110,20,1,236.3,1,2
13812,43,3,539.0,1,1
17739,12,7,2791.35,0,1
16755,115,3,1496.83,1,1
13341,261,1,775.85,1,2
14426,24,10,4481.67,0,1
16027,92,6,934.62,0,1
14436,99,1,89.06,1,2
18114,291,1,220.1,1,2
12754,236,3,3010.74,1,-1
14029,64,2,467.66,1,0
13866,75,1,145.67000000000002,1,2
14474,47,1,547.66,1,2
15825,173,1,532.94,1,2
13183,8,9,3957.78,0,1
16947,236,1,406.48,1,2
12879,45,3,573.22,1,1
16591,69,1,213.5,1,2
12913,5,5,2483.63,0,1
14893,10,2,1237.8500000000001,0,0
13384,31,7,4151.93,0,1
15781,26,3,345.46,1,1
12793,335,2,545.48,1,0
13922,352,1,172.25,1,2
14849,22,25,7930.54,0,-1
13232,13,7,1357.6,0,1
17653,37,4,1207.56,0,1
16998,150,4,295.0,1,-1
17551,360,1,306.84,1,2
14280,197,1,134.04,1,2
16570,16,10,3738.4,0,1
15130,170,1,330.11,1,2
14450,181,3,483.25,1,1
13494,312,1,316.26000000000005,1,2
12942,132,3,683.9,1,1
15405,190,1,349.1,1,2
13800,310,1,558.32,1,2
14644,68,2,830.76,1,0
18215,90,1,299.34000000000003,1,2
17988,12,7,201.12,0,-1
13694,4,50,65039.62,0,-1
17226,309,1,393.49,1,2
14340,219,1,134.7,1,2
14311,243,1,310.26,1,2
12817,282,1,166.04,1,2
14525,20,9,4332.2,0,1
14413,363,1,122.7,1,2
13101,235,1,101.19,1,2
12997,23,4,1226.89,0,1
13722,132,3,2375.41,1,1
17980,166,3,811.45,1,1
16871,23,6,2812.34,0,1
17556,206,1,157.9,1,2
16723,92,2,589.15,1,0
16278,101,1,566.38,1,2
17666,4,2,728.16,0,0
13897,51,1,311.16,1,2
14093,13,1,442.85,1,2
15973,367,1,307.82000000000005,1,2
14448,10,2,375.35,1,0
13940,18,4,839.14,0,1
15601,12,14,6776.56,0,1
16093,107,1,17.0,1,-1
15787,27,3,948.05,0,1
16293,22,10,2248.9900000000002,0,1
16997,289,3,702.0,1,1
13142,20,1,307.09,1,2
17259,149,2,603.37,1,0
12489,337,1,334.93,1,2
16830,39,1,325.91,1,2
12614,278,1,315.6,1,2
12981,30,2,372.21999999999997,1,0
16978,78,1,344.33,1,2
13570,244,1,239.49,1,2
16066,17,5,1521.87,0,1
15469,51,2,538.55,1,0
17440,157,3,186.42000000000002,1,1
13474,237,1,229.59,1,2
13759,34,2,659.4100000000001,1,0
15388,271,1,140.54,1,2
14536,260,1,171.8,1,2
15894,254,2,263.55,1,0
15952,34,4,806.57,0,1
13614,25,4,1610.46,0,1
13043,274,1,516.42,1,2
16203,59,4,592.9,1,1
14407,108,6,2157.73,0,1
13344,68,3,2543.72,0,1
17064,59,3,859.35,1,1
15091,68,1,480.71,1,2
12545,76,2,1000.39,1,0
12620,15,3,1339.41,0,1
15350,374,1,115.65,1,2
12347,3,7,4310.0,0,1
14549,312,1,289.24,1,2
14764,47,1,278.3,1,2
14251,2,5,2879.7000000000003,0,1
13980,61,1,200.14,1,2
15097,5,1,248.08,1,2
13000,107,3,534.85,1,1
17058,82,3,1179.89,1,1
17252,117,2,353.86,1,0
16893,367,1,145.93,1,2
16629,74,2,417.73,1,0
17526,5,4,1195.8999999999999,0,1
13462,253,1,151.5,1,2
17631,2,3,528.33,0,1
13947,66,1,90.6,1,2
13885,190,2,506.8,1,0
14714,25,1,160.19,1,2
17824,52,1,298.4,1,2
17757,2,30,5605.29,0,-1
17531,191,1,296.7,1,2
13366,51,1,56.160000000000004,1,2
17227,19,6,939.32,0,1
12442,4,1,172.06,1,-1
14557,86,1,788.38,1,2
17043,33,4,1735.18,0,1
17114,6,8,808.62,0,-1
16945,22,19,4345.5,0,1
14808,40,8,2741.17,0,1
18094,82,7,3017.3,0,1
14693,265,1,172.9,1,2
12536,44,3,12601.830000000002,0,-1
14336,17,4,1614.91,0,1
16563,54,1,1077.74,1,2
15912,179,2,264.62,1,0
14729,374,1,313.49,1,2
15070,373,1,106.2,1,2
16037,270,3,855.02,1,1
14499,27,3,815.32,0,1
15584,24,4,725.11,0,1
14754,45,2,638.05,1,0
18121,150,2,673.1,1,0
13455,25,2,1058.34,1,0
14995,39,2,233.23000000000002,1,0
15805,24,17,5528.4800000000005,0,1
16124,318,1,249.0,1,2
17181,58,2,239.92000000000002,1,0
17350,9,4,1286.07,0,1
13882,3,5,1191.13,0,1
18113,369,1,76.32000000000001,1,2
15814,17,4,1945.33,0,1
15864,23,6,1936.3200000000002,0,1
17712,45,1,522.91,1,2
16706,38,3,531.35,1,1
12370,52,4,3545.69,0,1
15108,142,4,1300.25,1,1
14088,11,13,50491.81,0,-1
13246,19,6,1987.3,0,1
13062,192,1,346.98,1,2
15027,31,4,1066.1499999999999,0,1
13988,20,6,4147.96,0,1
12968,113,1,135.95,1,2
17718,233,1,139.35,1,2
15180,368,1,87.5,1,2
16319,218,1,404.40000000000003,1,2
16762,20,3,1501.38,0,1
15514,13,11,4139.46,0,1
13579,15,2,467.04,1,0
13130,95,1,64.0,1,2
17813,15,5,1770.8799999999999,0,1
16177,51,1,331.95,1,2
17214,61,6,1069.1200000000001,0,1
13591,65,3,1117.13,1,1
17297,18,1,131.78,1,2
12707,292,1,603.42,1,2
13632,25,5,2121.27,0,1
16224,58,4,1295.3,0,1
15498,3,27,13316.4,0,-1
15281,59,9,2332.15,0,1
15121,51,2,457.72,1,0
16460,29,3,814.72,0,1
13684,286,1,67.23,1,2
16469,24,4,650.43,0,1
15993,9,7,2797.57,0,1
12965,90,1,771.91,1,2
17507,262,2,605.58,1,0
15408,265,1,267.18,1,2
13808,6,5,1747.66,0,1
16366,19,1,327.3,1,2
14784,27,2,289.99,1,0
14019,47,3,1421.61,0,1
13692,25,3,1488.32,0,1
14297,18,4,1305.33,0,1
15114,31,10,2760.56,0,1
17061,74,11,5232.2300000000005,0,-1
13637,53,3,810.5,1,1
17159,22,3,1538.88,0,1
13519,79,1,122.75,1,2
14480,12,1,279.05,1,2
12664,9,9,4881.88,0,1
15129,51,11,3447.4,0,1
13364,72,1,134.95999999999998,1,2
13048,15,4,1835.91,0,1
17958,117,1,508.4599999999999,1,2
16445,34,1,230.51,1,2
15101,9,2,317.53,1,0
16701,9,13,5398.3,0,1
16849,187,1,124.57,1,2
16468,75,1,74.9,1,2
15313,111,1,52.0,1,2
17243,2,26,8676.85,0,-1
14881,20,1,255.4,1,2
14466,30,7,2272.4,0,1
17387,20,2,784.11,1,0
17172,79,1,317.76,1,2
14473,75,2,234.34000000000003,1,0
18006,24,1,444.68,1,2
14529,61,3,620.04,1,1
15022,12,4,905.04,0,1
15265,152,2,1506.1200000000001,1,0
17978,366,1,300.91999999999996,1,2
17534,54,1,223.36,1,2
16982,61,1,384.06,1,2
16676,34,4,1592.1200000000001,0,1
13753,288,1,741.26,1,2
15948,9,2,955.24,0,0
16808,100,2,288.42,1,0
15036,73,3,465.55,1,1
17019,12,4,1272.61,0,1
15044,20,17,7700.2300000000005,0,1
14761,59,2,255.9,1,0
16325,47,3,594.24,1,1
16412,54,1,151.83,1,2
15809,37,5,515.77,0,1
15883,3,2,396.48,0,0
15668,218,1,76.32000000000001,1,2
13792,67,2,195.55,1,0
12465,18,2,742.1899999999999,1,0
17223,311,2,426.79,1,0
17279,58,1,187.82999999999998,1,2
14913,36,4,1227.43,0,1
15563,23,4,1400.44,0,1
12365,292,2,641.38,1,0
13501,289,1,1340.32,1,2
14461,149,3,2103.06,1,1
12506,233,1,73.5,1,2
14875,108,2,1465.3200000000002,1,0
14083,5,9,1018.43,0,-1
12682,4,31,12288.22,0,-1
13427,20,3,582.6,1,1
13589,15,2,379.65,1,0
17434,3,7,2373.82,0,1
15909,174,1,191.94,1,2
13814,93,2,1579.12,1,0
17373,41,4,646.92,1,1
16642,5,2,688.33,0,0
17174,218,1,59.9,1,2
14555,58,2,324.14,1,0
13476,179,2,1238.47,1,0
17540,25,2,578.9,1,0
14823,181,3,321.43,1,1
15705,202,1,143.1,1,2
13339,201,1,860.12,1,2
17265,139,2,562.9,1,0
15397,290,1,94.0,1,2
13324,37,10,7121.95,0,1
15421,59,4,950.36,0,1
13951,177,3,674.45,1,1
16480,76,1,769.29,1,2
16106,66,1,108.38,1,2
15777,242,4,1047.11,1,1
14595,20,6,1740.6,0,1
12574,316,1,218.45,1,2
17929,12,4,843.0,0,1
13849,52,2,1537.95,1,0
12380,22,4,2724.81,0,1
17707,186,2,152.4,1,0
14219,5,1,89.94,1,-1
12431,36,15,6487.45,0,1
17995,282,1,76.1,1,2
16187,32,15,6911.4400000000005,0,1
16550,109,5,2298.97,0,1
17615,131,3,329.6,1,1
17759,18,3,834.99,0,1
13527,34,7,2287.51,0,1
13536,2,7,3448.29,0,1
17403,37,1,281.62,1,2
17960,172,1,73.78,1,2
18192,72,1,957.97,1,2
16418,45,3,675.27,1,1
12412,75,3,1226.88,1,1
17341,157,3,781.36,1,1
13292,39,2,578.9399999999999,1,0
14229,52,3,1547.2,0,1
13819,302,3,1140.35,1,1
14156,10,55,117379.63,0,-1
13369,366,1,308.28000000000003,1,2
14440,9,5,2357.6800000000003,0,1
15374,129,1,168.0,1,2
14052,20,1,225.36,1,2
15511,12,5,909.23,0,1
18032,335,1,73.5,1,2
13103,40,1,243.94,1,2
15780,184,3,475.28000000000003,1,1
16542,54,1,119.62,1,2
18106,330,1,430.7,1,2
17244,54,1,954.9,1,2
15658,191,5,1024.1000000000001,1,1
13216,268,1,333.74,1,2
14161,216,3,1110.52,1,1
14150,36,2,658.64,1,0
15654,10,2,922.53,0,0
15557,29,1,473.65000000000003,1,2
18136,64,3,784.33,1,1
14973,108,3,1314.45,1,1
16324,129,3,428.68,1,1
15933,22,3,1107.46,0,1
15596,101,5,1406.59,0,1
14522,25,4,974.54,0,1
14882,27,2,589.7,1,0
16880,31,7,1519.08,0,1
12633,59,4,2163.98,0,1
15353,255,2,777.02,1,0
15874,64,7,4405.88,0,1
16478,26,3,331.0,1,1
17652,26,12,4867.72,0,1
14573,180,9,1653.42,0,-1
13102,2,24,6424.09,0,-1
13458,8,14,9646.57,0,-1
12398,46,1,1635.6599999999999,1,2
13955,155,2,322.96,1,0
16225,45,5,1096.32,0,1
13493,276,2,618.63,1,0
13870,3,8,2770.94,0,1
15675,82,3,323.69,1,1
16200,5,2,1080.6200000000001,0,0
18149,51,3,612.0799999999999,1,1
12613,58,5,3344.38,0,1
16099,51,3,731.9,1,1
18179,10,6,1793.17,0,1
16432,65,1,287.4,1,2
18278,74,1,173.9,1,2
12764,317,1,1693.88,1,2
13593,109,5,2037.0800000000002,0,1
16509,297,1,363.7,1,2
12642,26,3,1013.26,0,1
14971,36,3,1116.57,0,1
17616,174,3,571.1999999999999,1,1
13607,41,1,678.01,1,2
16114,171,1,135.75000000000003,1,2
16782,11,13,2279.9,0,1
13368,257,2,623.4,1,0
13975,32,6,2526.28,0,1
13755,4,9,2161.35,0,1
17500,18,3,1138.0,0,1
12391,22,1,460.89,1,2
16272,117,1,411.7,1,2
15897,195,2,222.05,1,0
13488,18,13,8968.31,0,1
15532,26,4,1580.93,0,1
12540,20,17,13400.24,0,-1
17389,1,34,31833.68,0,-1
14539,16,2,537.48,1,0
16164,18,3,822.48,0,1
14687,107,1,628.38,1,2
15829,100,2,636.14,1,0
15318,4,1,312.62,1,-1
17462,61,2,675.69,1,0
13803,256,1,277.07,1,2
13124,90,3,3866.33,0,-1
14057,24,17,6217.96,0,1
15339,67,2,574.07,1,0
17035,246,2,433.53000000000003,1,0
13983,30,12,2603.43,0,1
14421,58,2,813.11,1,0
15944,277,1,325.1,1,2
14921,31,2,1316.07,1,0
15522,33,2,398.84,1,0
16235,41,5,867.31,0,1
15135,240,1,139.05,1,2
15623,142,1,301.03,1,2
16330,18,3,251.91,1,1
14092,8,14,4076.91,0,1
12909,40,5,2178.67,0,1
17764,51,2,818.8199999999999,1,0
14550,11,2,765.62,0,0
17573,30,3,380.6,1,1
17702,31,4,1824.37,0,1
13863,248,1,305.78,1,2
17011,31,1,270.9,1,2
15165,374,1,487.75,1,2
17063,22,7,1461.14,0,1
14239,44,11,2380.85,0,1
17832,50,1,155.37,1,2
14532,237,4,932.85,1,1
18218,212,2,662.08,1,0
18209,29,1,139.10000000000002,1,2
16689,76,2,422.59999999999997,1,0
13745,163,1,300.04,1,2
15291,26,15,4668.3,0,1
14620,206,2,412.78000000000003,1,0
15275,38,1,615.14,1,2
14733,17,12,9585.91,0,-1
13267,3,19,4521.49,0,1
15287,23,2,486.69,1,0
17894,72,8,1119.81,0,1
14586,277,1,237.36,1,2
14233,50,4,1462.72,0,1
16877,13,6,853.72,0,1
16618,32,5,2647.59,0,1
13067,83,1,115.46000000000001,1,2
17691,359,2,290.40000000000003,1,0
17895,45,1,98.0,1,2
14359,20,3,912.18,0,1
15810,79,4,1391.98,0,1
15195,3,1,3861.0,0,-1
17979,36,4,757.71,0,1
16400,95,1,303.93,1,2
13610,13,7,1131.88,0,1
14090,325,1,76.32000000000001,1,2
12982,243,1,390.54,1,2
14780,55,2,447.68,1,0
16189,16,2,215.48,1,0
12857,211,2,1106.4,1,0
14385,10,3,202.11,1,-1
17272,43,4,2148.63,0,1
13343,178,1,353.43,1,2
17422,17,6,1979.37,0,1
17205,54,1,384.08,1,2
15885,93,3,379.35,1,1
14828,197,3,2139.76,1,1
16641,106,1,231.10000000000002,1,2
16491,47,1,731.5,1,2
14128,61,2,637.5,1,0
15862,9,4,832.88,0,1
17315,2,38,6292.26,0,-1
13510,2,4,1791.56,0,1
15506,23,3,979.26,0,1
14165,276,1,122.53999999999999,1,2
17680,24,1,184.4,1,2
15744,78,1,34.8,1,-1
12782,5,5,2330.92,0,1
16383,75,2,668.36,1,0
14869,9,2,725.7,0,0
12637,68,8,6021.9,0,-1
17418,43,2,463.46000000000004,1,0
16449,198,2,707.69,1,0
13282,19,3,1132.14,0,1
17911,10,1,366.23,1,2
14592,36,3,570.46,1,1
17345,16,4,537.74,0,1
17722,97,4,2424.04,0,1
14978,73,5,1931.42,0,1
13376,100,3,1019.76,1,1
15208,2,5,870.12,0,1
15831,59,3,801.76,1,1
15750,3,8,2465.48,0,1
16133,4,33,14589.04,0,-1
18159,302,1,530.15,1,2
16483,193,1,139.35,1,2
13548,97,2,682.41,1,0
16072,289,1,584.3199999999999,1,2
16214,171,3,1062.75,1,1
